Long,Lat,Junction_ID
-79.339325,43.7991524,1852
-79.352623,43.6654892,1853
-79.4366074,43.6387367,1854
-79.54673,43.697052,1855
-79.3687439,43.7551956,1856
-79.5195084,43.7025185,1857
-79.4271545,43.6425133,1858
-79.2529144,43.8108559,1859
-79.3783417,43.6631088,1860
-79.4289551,43.7038651,1861
-79.4739151,43.6904221,1862
-79.4415665,43.6366425,1863
-79.296875,43.6707153,1864
-79.5034866,43.6261406,1865
-79.4405365,43.7551231,1866
-79.3445892,43.773571,1867
-79.2320557,43.7402649,1868
-79.2989578,43.7159081,1869
-79.2740479,43.7804832,1870
-79.3078918,43.8209877,1871
-79.6057663,43.7538376,1872
-79.5528641,43.7227325,1873
-79.3849106,43.7094574,1874
-79.3732529,43.6537323,1875
-79.1791153,43.7938271,1876
-79.4471054,43.7901917,1877
-79.2125473,43.812088,1878
-79.2887878,43.7206879,1879
-79.2533875,43.7145958,1880
-79.2125244,43.7888031,1881
-79.4398956,43.6820374,1882
-79.4873199,43.6858559,1883
-79.4139786,43.6452065,1884
-79.1933441,43.785347,1885
-79.2863312,43.6728935,1886
-79.3302917,43.6608925,1887
-79.4873886,43.7057076,1888
-79.5223312,43.7546043,1889
-79.6203613,43.7303429,1890
-79.5016479,43.6693726,1891
-79.2667542,43.811451,1892
-79.295723,43.7081947,1893
-79.4891968,43.7125664,1894
-79.3904953,43.6598625,1895
-79.2626724,43.7162323,1896
-79.4010391,43.7806931,1897
-79.4898605,43.68713,1898
-79.5062637,43.7212448,1899
-79.3738632,43.6486282,1900
-79.3301163,43.6828537,1901
-79.2960587,43.6894531,1902
-79.3721619,43.6633911,1903
-79.4849091,43.7591934,1904
-79.4152603,43.6785393,1905
-79.3644638,43.6556168,1906
-79.5336304,43.7077866,1907
-79.3717575,43.7431602,1908
-79.4937515,43.6716728,1909
-79.4957047,43.6762047,1910
-79.5704117,43.676342,1911
-79.5000687,43.7673149,1912
-79.3586502,43.6775246,1913
-79.6024857,43.7546425,1914
-79.4360428,43.7452927,1915
-79.3920593,43.6453743,1916
-79.2912903,43.6868744,1917
-79.2164001,43.8162804,1918
-79.2246857,43.7406693,1919
-79.2934647,43.7821198,1920
-79.2205658,43.7581673,1921
-79.5667038,43.7117043,1922
-79.2290649,43.7870255,1923
-79.4138947,43.6884041,1924
-79.4965363,43.6117668,1925
-79.3749695,43.6551514,1926
-79.365593,43.6451225,1927
-79.5423203,43.7386208,1928
-79.5547104,43.6328049,1929
-79.3205185,43.7541428,1930
-79.2659149,43.7274132,1931
-79.3201828,43.668335,1932
-79.3914032,43.65839,1933
-79.1959915,43.7912369,1934
-79.245224,43.7426338,1935
-79.2850723,43.7853584,1936
-79.3407135,43.6715126,1937
-79.4280014,43.6406021,1938
-79.4866943,43.6547012,1939
-79.3920746,43.6558113,1940
-79.3023682,43.6926155,1941
-79.3779221,43.7217369,1942
-79.5319519,43.6452484,1943
-79.3553619,43.6832886,1944
-79.3962021,43.6961288,1945
-79.5003128,43.7001381,1946
-79.3813629,43.6667061,1947
-79.2787476,43.6747742,1948
-79.3450394,43.6485367,1949
-79.4767532,43.6388321,1950
-79.44384,43.7434769,1951
-79.4084625,43.7628899,1952
-79.4039993,43.6517754,1953
-79.3218079,43.7854424,1954
-79.4466782,43.6842232,1955
-79.3275146,43.6833992,1956
-79.4016953,43.8020668,1957
-79.3957596,43.7957916,1958
-79.3941422,43.6687202,1959
-79.3929214,43.6747131,1960
-79.5206757,43.7013741,1961
-79.3663788,43.7550163,1962
-79.3069153,43.6685028,1963
-79.3022003,43.743763,1964
-79.3014297,43.6764145,1965
-79.4918976,43.6916046,1966
-79.4236755,43.7266808,1967
-79.3620071,43.6644249,1968
-79.4068375,43.6363945,1969
-79.2726669,43.7175674,1970
-79.3592606,43.717308,1971
-79.3440247,43.7875786,1972
-79.3293839,43.6672897,1973
-79.5031815,43.7666321,1974
-79.4381485,43.6636238,1975
-79.3938599,43.6538239,1976
-79.2906418,43.6916466,1977
-79.3574905,43.7534943,1978
-79.4052048,43.6469688,1979
-79.3986435,43.6544037,1980
-79.2840652,43.751606,1981
-79.3089981,43.7809486,1982
-79.4532852,43.6849174,1983
-79.5106125,43.5995903,1984
-79.3641663,43.7605247,1985
-79.3756638,43.6568222,1986
-79.3640213,43.6545601,1987
-79.4536667,43.7090645,1988
-79.4213715,43.6323166,1989
-79.4631729,43.674015,1990
-79.2646103,43.730648,1991
-79.2925949,43.6801109,1992
-79.3671265,43.6686859,1993
-79.3076706,43.6876602,1994
-79.4490585,43.6463394,1995
-79.4338379,43.6601868,1996
-79.3984451,43.6538963,1997
-79.2567291,43.7021675,1998
-79.4919739,43.7590561,1999
-79.4101639,43.6559715,2000
-79.4114075,43.6557159,2001
-79.1868668,43.7706146,2002
-79.337944,43.7482758,2003
-79.2968674,43.6903648,2004
-79.5246429,43.6857834,2005
-79.4065704,43.7565041,2006
-79.4954453,43.609211,2007
-79.39785,43.7043533,2008
-79.3488159,43.6894341,2009
-79.3023758,43.6699181,2010
-79.5003052,43.7083855,2011
-79.2290573,43.7560234,2012
-79.4504242,43.7819443,2013
-79.235199,43.7227173,2014
-79.3698578,43.6518936,2015
-79.3059845,43.7224464,2016
-79.3458481,43.7193756,2017
-79.3920746,43.772934,2018
-79.2403641,43.7182274,2019
-79.2527695,43.7039566,2020
-79.3563614,43.7862663,2021
-79.3594971,43.7733459,2022
-79.2811203,43.6928215,2023
-79.2100983,43.7476883,2024
-79.4734497,43.7232857,2025
-79.2201233,43.7703896,2026
-79.399231,43.6558533,2027
-79.4097061,43.7671127,2028
-79.3835754,43.6479263,2029
-79.2370605,43.7895584,2030
-79.4613647,43.7347069,2031
-79.1723785,43.8024445,2032
-79.298317,43.7086449,2033
-79.4290085,43.7159538,2034
-79.4350281,43.6432991,2035
-79.1869659,43.76017,2036
-79.3794708,43.6560364,2037
-79.3783188,43.6562653,2038
-79.2461624,43.7370987,2039
-79.1931076,43.7644348,2040
-79.5034866,43.6638908,2041
-79.4483032,43.6715584,2042
-79.3904724,43.6986046,2043
-79.5962143,43.7334747,2044
-79.3438339,43.6717148,2045
-79.5001297,43.7298508,2046
-79.3284454,43.7401962,2047
-79.4018478,43.6576538,2048
-79.3813324,43.6511726,2049
-79.4060364,43.662262,2050
-79.3723679,43.6515274,2051
-79.3766479,43.7692032,2052
-79.5743713,43.7336044,2053
-79.3176117,43.8181648,2054
-79.4486618,43.7024078,2055
-79.2810745,43.7658043,2056
-79.3482208,43.6631851,2057
-79.3420486,43.672123,2058
-79.3047409,43.6662216,2059
-79.6163025,43.7195778,2060
-79.5631943,43.7488708,2061
-79.3141861,43.6888962,2062
-79.4111633,43.7981567,2063
-79.3259354,43.671402,2064
-79.2630997,43.8168526,2065
-79.5063095,43.6032677,2066
-79.2196121,43.8031311,2067
-79.4185104,43.7791405,2068
-79.2338409,43.7284584,2069
-79.5400848,43.6361122,2070
-79.2945251,43.679718,2071
-79.3635254,43.7103615,2072
-79.3901978,43.67136,2073
-79.3998718,43.6525536,2074
-79.4304657,43.6555481,2075
-79.233551,43.8285942,2076
-79.4361267,43.7717667,2077
-79.4199677,43.6872101,2078
-79.3875809,43.6721649,2079
-79.4765549,43.6608353,2080
-79.401329,43.6351776,2081
-79.4009857,43.6515465,2082
-79.348175,43.7344856,2083
-79.5297852,43.6592102,2084
-79.4769287,43.6772919,2085
-79.5225449,43.6728401,2086
-79.4995804,43.7538986,2087
-79.4112549,43.6457481,2088
-79.4117203,43.7120972,2089
-79.4780655,43.7086601,2090
-79.3998642,43.6869392,2091
-79.3007507,43.7611961,2092
-79.4967499,43.6122398,2093
-79.3388138,43.6767464,2094
-79.3763733,43.6522598,2095
-79.4749374,43.6845474,2096
-79.262207,43.7125587,2097
-79.5439224,43.588665,2098
-79.469223,43.7329407,2099
-79.6085892,43.732502,2100
-79.1608047,43.7947693,2101
-79.2865753,43.6869087,2102
-79.296936,43.7013321,2103
-79.4983139,43.7708931,2104
-79.4216309,43.7140923,2105
-79.4235535,43.6397247,2106
-79.3193741,43.6796684,2107
-79.3618774,43.6495705,2108
-79.5495529,43.7598152,2109
-79.3289948,43.6635323,2110
-79.4115677,43.7639999,2111
-79.3890076,43.747036,2112
-79.3293152,43.6740875,2113
-79.4995499,43.6270256,2114
-79.3230209,43.6819115,2115
-79.3085022,43.6839676,2116
-79.3378067,43.6586685,2117
-79.3917923,43.6447487,2118
-79.4477463,43.6597824,2119
-79.2221069,43.7424889,2120
-79.3575821,43.6748009,2121
-79.3806763,43.655777,2122
-79.2844391,43.727581,2123
-79.3259659,43.7943344,2124
-79.2967682,43.6893082,2125
-79.2240601,43.7556801,2126
-79.3739166,43.655365,2127
-79.4700851,43.7872849,2128
-79.3491669,43.690403,2129
-79.5188217,43.7619209,2130
-79.5273438,43.6342087,2131
-79.3008652,43.6698456,2132
-79.4570465,43.6553535,2133
-79.3302231,43.6632423,2134
-79.3722382,43.6612282,2135
-79.4876251,43.6952248,2136
-79.2265625,43.8069763,2137
-79.4047775,43.6448517,2138
-79.2119751,43.8022842,2139
-79.3283005,43.6589851,2140
-79.4142227,43.6462975,2141
-79.2635574,43.721962,2142
-79.5258636,43.7032242,2143
-79.601593,43.7304535,2144
-79.548317,43.6090126,2145
-79.3875427,43.708931,2146
-79.3104401,43.7548218,2147
-79.4613113,43.6708412,2148
-79.3352661,43.6945457,2149
-79.2820663,43.7794762,2150
-79.2721252,43.7284508,2151
-79.4767685,43.7028465,2152
-79.2210693,43.8197021,2153
-79.3479385,43.8034744,2154
-79.4783936,43.6449432,2155
-79.2758026,43.699543,2156
-79.2273865,43.7651749,2157
-79.5403366,43.7427292,2158
-79.2934494,43.6854019,2159
-79.6062393,43.7470741,2160
-79.2914886,43.6905098,2161
-79.2951355,43.6960831,2162
-79.3362274,43.6654091,2163
-79.4449768,43.6757698,2164
-79.5758743,43.7189217,2165
-79.6199951,43.7335548,2166
-79.4560394,43.6680946,2167
-79.3956299,43.639946,2168
-79.4747849,43.7165718,2169
-79.2949219,43.6897202,2170
-79.3719101,43.6504669,2171
-79.5006027,43.6901436,2172
-79.3034744,43.6812057,2173
-79.4417343,43.6585617,2174
-79.3520737,43.7717896,2175
-79.4011459,43.6522751,2176
-79.5881653,43.7463188,2177
-79.4398651,43.6399536,2178
-79.3837891,43.6630249,2179
-79.4021378,43.6729927,2180
-79.3127747,43.685688,2181
-79.4561691,43.7204628,2182
-79.4353638,43.6598854,2183
-79.2844391,43.6712074,2184
-79.6207809,43.7242584,2185
-79.3912811,43.6434212,2186
-79.513588,43.6468773,2187
-79.3250732,43.6715813,2188
-79.2906265,43.7144089,2189
-79.61409,43.7554588,2190
-79.3142395,43.7415009,2191
-79.5853119,43.7322617,2192
-79.532608,43.7200012,2193
-79.4334183,43.7041931,2194
-79.4962692,43.6601372,2195
-79.4916611,43.7657166,2196
-79.4288712,43.6810493,2197
-79.4562302,43.6943665,2198
-79.2097778,43.7712402,2199
-79.445549,43.7839355,2200
-79.1735611,43.7764969,2201
-79.4427109,43.7688522,2202
-79.2814407,43.7481804,2203
-79.570694,43.7584801,2204
-79.4879913,43.6327057,2205
-79.182663,43.8072433,2206
-79.4289551,43.684391,2207
-79.5706253,43.755024,2208
-79.2306824,43.7735023,2209
-79.5932541,43.7439384,2210
-79.3381882,43.672451,2211
-79.4166412,43.6411133,2212
-79.5415955,43.6982117,2213
-79.5986099,43.741497,2214
-79.3375015,43.6839294,2215
-79.3085022,43.6753311,2216
-79.4497223,43.648056,2217
-79.4406738,43.727829,2218
-79.4669037,43.6532021,2219
-79.4302292,43.674736,2220
-79.4530334,43.7908134,2221
-79.4303131,43.7216263,2222
-79.2417603,43.7743378,2223
-79.2935257,43.671402,2224
-79.404892,43.7053642,2225
-79.4399948,43.6510124,2226
-79.418869,43.663475,2227
-79.5955658,43.6867599,2228
-79.2245636,43.8085251,2229
-79.4571075,43.6995583,2230
-79.344635,43.680603,2231
-79.5107117,43.7293053,2232
-79.3205719,43.7446671,2233
-79.4406815,43.7727699,2234
-79.2921753,43.7199364,2235
-79.1949463,43.7744293,2236
-79.3691864,43.6471596,2237
-79.3871841,43.6643715,2238
-79.3974762,43.6565094,2239
-79.5900574,43.7491913,2240
-79.2684402,43.8262253,2241
-79.4345322,43.6643562,2242
-79.4996567,43.7597504,2243
-79.2144699,43.7411575,2244
-79.4615173,43.6811943,2245
-79.5623779,43.7025948,2246
-79.3424988,43.6576271,2247
-79.4059067,43.6687851,2248
-79.3896255,43.6800919,2249
-79.1478195,43.7997742,2250
-79.3598404,43.7372437,2251
-79.4150848,43.7778931,2252
-79.3658524,43.7792397,2253
-79.3611984,43.7027931,2254
-79.3746338,43.6504745,2255
-79.4600067,43.6909676,2256
-79.1866074,43.8049812,2257
-79.4357376,43.6948814,2258
-79.5406036,43.5928421,2259
-79.2879639,43.7468262,2260
-79.3905869,43.6694489,2261
-79.5140457,43.6535225,2262
-79.4202271,43.6827736,2263
-79.3848038,43.6721764,2264
-79.3129272,43.7584152,2265
-79.5660477,43.7633133,2266
-79.308403,43.7366409,2267
-79.4371872,43.6985168,2268
-79.3010254,43.7208061,2269
-79.3249359,43.6716118,2270
-79.5644989,43.659359,2271
-79.5810471,43.736351,2272
-79.5185471,43.6785011,2273
-79.3392792,43.7562065,2274
-79.4158554,43.6800499,2275
-79.4497147,43.7340698,2276
-79.5317993,43.633213,2277
-79.3322601,43.6628075,2278
-79.5613937,43.7353592,2279
-79.426178,43.6952744,2280
-79.5573959,43.6543159,2281
-79.3480911,43.6602783,2282
-79.3181,43.6759338,2283
-79.2203979,43.8012733,2284
-79.2699966,43.7996902,2285
-79.4617615,43.6791,2286
-79.5586243,43.7179718,2287
-79.4505997,43.6763077,2288
-79.4460526,43.7859192,2289
-79.564003,43.6930313,2290
-79.5802765,43.6363564,2291
-79.3863983,43.7475739,2292
-79.3328323,43.7213478,2293
-79.4961548,43.6108513,2294
-79.4348755,43.7408752,2295
-79.4234085,43.7831802,2296
-79.4441299,43.6836739,2297
-79.3502884,43.6932449,2298
-79.4928284,43.758625,2299
-79.4275742,43.7290955,2300
-79.4239883,43.7056847,2301
-79.1872253,43.7532654,2302
-79.4195175,43.6320152,2303
-79.1852341,43.7620163,2304
-79.3896408,43.6997528,2305
-79.3641586,43.6660957,2306
-79.5860519,43.6578903,2307
-79.2481155,43.7714005,2308
-79.379097,43.6649551,2309
-79.5065079,43.6444817,2310
-79.4589691,43.7660599,2311
-79.3083344,43.8156776,2312
-79.5317764,43.7733154,2313
-79.2686691,43.7009964,2314
-79.3882675,43.6524086,2315
-79.5334854,43.6067162,2316
-79.491188,43.6657372,2317
-79.5088959,43.6015396,2318
-79.509491,43.6939964,2319
-79.3774872,43.6513138,2320
-79.4745407,43.641552,2321
-79.3377533,43.7758369,2322
-79.2319489,43.7486382,2323
-79.5345535,43.6389198,2324
-79.3429947,43.6744003,2325
-79.2557678,43.7400284,2326
-79.3134766,43.6872902,2327
-79.4117432,43.6414528,2328
-79.2361908,43.7218552,2329
-79.3972626,43.6946602,2330
-79.4748154,43.6796494,2331
-79.3976288,43.7726364,2332
-79.5139771,43.6448593,2333
-79.3458176,43.6962776,2334
-79.4347382,43.7382469,2335
-79.6242599,43.7309036,2336
-79.3239441,43.7807198,2337
-79.2142715,43.8058319,2338
-79.2326126,43.7416115,2339
-79.3458862,43.7463531,2340
-79.5096817,43.7396736,2341
-79.2345657,43.7079544,2342
-79.2807541,43.6946793,2343
-79.4025955,43.6758118,2344
-79.5362244,43.6911697,2345
-79.4564133,43.7216187,2346
-79.3950424,43.6454735,2347
-79.4069977,43.6513824,2348
-79.4452209,43.6595154,2349
-79.5505676,43.7250977,2350
-79.2994766,43.7028694,2351
-79.3485413,43.7718773,2352
-79.4072495,43.7111702,2353
-79.4006348,43.6457329,2354
-79.2720642,43.7421875,2355
-79.538887,43.6103439,2356
-79.1821594,43.795433,2357
-79.3398132,43.6790733,2358
-79.400528,43.6843109,2359
-79.5926132,43.7165337,2360
-79.2289505,43.7740517,2361
-79.4996567,43.6020012,2362
-79.4625397,43.6809578,2363
-79.2872772,43.7269402,2364
-79.2445679,43.7908859,2365
-79.3884125,43.7681923,2366
-79.4299622,43.7277679,2367
-79.3479004,43.7771301,2368
-79.4215469,43.6716232,2369
-79.4192734,43.7316437,2370
-79.5912781,43.7302361,2371
-79.4369202,43.6826859,2372
-79.4007339,43.673275,2373
-79.2856216,43.6710243,2374
-79.2747116,43.6997604,2375
-79.4134598,43.7618408,2376
-79.2794724,43.8277092,2377
-79.3532562,43.6773071,2378
-79.2631149,43.7537689,2379
-79.3957443,43.6646881,2380
-79.2352676,43.7577248,2381
-79.3499756,43.7171021,2382
-79.5410767,43.6588058,2383
-79.4195709,43.6595268,2384
-79.2971649,43.6930847,2385
-79.4354095,43.6408424,2386
-79.2764053,43.6947632,2387
-79.4436188,43.7228355,2388
-79.2912598,43.6802025,2389
-79.2788925,43.6959915,2390
-79.4118652,43.6340752,2391
-79.3816376,43.6644058,2392
-79.5171585,43.7504539,2393
-79.3105774,43.744381,2394
-79.3862,43.7091942,2395
-79.3729858,43.6530495,2396
-79.3845978,43.7235947,2397
-79.40625,43.7418594,2398
-79.3472061,43.6851425,2399
-79.4708328,43.6863556,2400
-79.5447006,43.632122,2401
-79.4159241,43.7112198,2402
-79.3029785,43.6879196,2403
-79.3022766,43.7374153,2404
-79.2563782,43.7217751,2405
-79.4433365,43.662571,2406
-79.4615402,43.6738777,2407
-79.4275742,43.666523,2408
-79.4013519,43.6373978,2409
-79.3185043,43.6659164,2410
-79.5702362,43.7265511,2411
-79.3680573,43.6644669,2412
-79.2678986,43.709465,2413
-79.4032059,43.7791214,2414
-79.4346008,43.7312317,2415
-79.4129181,43.7781868,2416
-79.4144135,43.7054634,2417
-79.419014,43.7938118,2418
-79.4159164,43.6390228,2419
-79.4332809,43.6377449,2420
-79.3425064,43.6605301,2421
-79.5587082,43.6440735,2422
-79.4280548,43.6449165,2423
-79.4098663,43.646843,2424
-79.5141525,43.7206345,2425
-79.4139557,43.6386719,2426
-79.2950821,43.7067528,2427
-79.4442215,43.6482315,2428
-79.1771774,43.7858467,2429
-79.2560196,43.7560768,2430
-79.5001678,43.6216812,2431
-79.310051,43.7285194,2432
-79.279686,43.8066597,2433
-79.5115204,43.6945076,2434
-79.4354019,43.6664009,2435
-79.3484268,43.6749039,2436
-79.3076401,43.7506943,2437
-79.341217,43.6814537,2438
-79.5315094,43.7140923,2439
-79.5061111,43.7246819,2440
-79.5733414,43.7555542,2441
-79.3159332,43.6784134,2442
-79.3928604,43.6473236,2443
-79.5005875,43.7259483,2444
-79.5292892,43.7222214,2445
-79.5098953,43.7054939,2446
-79.5191422,43.597702,2447
-79.3851852,43.6482849,2448
-79.3911819,43.6648407,2449
-79.4760971,43.6899223,2450
-79.3511353,43.6733513,2451
-79.3733139,43.6472588,2452
-79.4244003,43.7122421,2453
-79.3885803,43.7690582,2454
-79.4281311,43.6359825,2455
-79.5700684,43.7187157,2456
-79.2981033,43.8199768,2457
-79.4230576,43.72229,2458
-79.4594345,43.6989326,2459
-79.3573914,43.6313248,2460
-79.4233932,43.7019119,2461
-79.2134094,43.7611275,2462
-79.2780685,43.6887856,2463
-79.4273148,43.6429367,2464
-79.3349915,43.7771759,2465
-79.3927002,43.6631622,2466
-79.5462875,43.6164207,2467
-79.4337692,43.7936821,2468
-79.451767,43.7007599,2469
-79.4294815,43.6402893,2470
-79.487236,43.6513023,2471
-79.3131485,43.6865273,2472
-79.3988342,43.6882744,2473
-79.3111038,43.6972084,2474
-79.2191162,43.8146133,2475
-79.2862015,43.6934738,2476
-79.4668503,43.6572304,2477
-79.4059143,43.7403793,2478
-79.5687103,43.6494102,2479
-79.2170334,43.7387772,2480
-79.304512,43.7072525,2481
-79.5232468,43.6376495,2482
-79.3694458,43.6477661,2483
-79.3790665,43.671917,2484
-79.3066483,43.7742844,2485
-79.3826675,43.6508713,2486
-79.5419693,43.6917381,2487
-79.5331345,43.732235,2488
-79.4979095,43.6150284,2489
-79.4176865,43.7005615,2490
-79.4601822,43.7657814,2491
-79.4252853,43.6408386,2492
-79.5053482,43.708416,2493
-79.1716156,43.8028908,2494
-79.4020615,43.7764359,2495
-79.3844147,43.6573105,2496
-79.5920868,43.7321815,2497
-79.1972733,43.7584534,2498
-79.433815,43.7019615,2499
-79.4916916,43.7572327,2500
-79.4182053,43.7406311,2501
-79.4330139,43.7331848,2502
-79.2756882,43.6765442,2503
-79.332962,43.7804108,2504
-79.3196259,43.6893311,2505
-79.5064163,43.6187897,2506
-79.2865524,43.6916389,2507
-79.3940735,43.7492256,2508
-79.1893997,43.7496643,2509
-79.2326431,43.7909431,2510
-79.4030991,43.6842613,2511
-79.3527603,43.6740303,2512
-79.32061,43.7068634,2513
-79.1577835,43.7938499,2514
-79.3865738,43.638855,2515
-79.4037018,43.6726723,2516
-79.4531097,43.6878624,2517
-79.2519302,43.7053185,2518
-79.4329758,43.7184944,2519
-79.1364136,43.7837372,2520
-79.5064316,43.6004982,2521
-79.3859787,43.7496986,2522
-79.2609711,43.7565842,2523
-79.2139359,43.7622566,2524
-79.4374924,43.6427193,2525
-79.4676437,43.690239,2526
-79.2498703,43.7209663,2527
-79.3373566,43.8064041,2528
-79.3285675,43.7619171,2529
-79.2447052,43.7535515,2530
-79.2770309,43.7516556,2531
-79.2628708,43.7428856,2532
-79.4023666,43.6484108,2533
-79.3416061,43.6648445,2534
-79.5033875,43.7697906,2535
-79.2912674,43.7461014,2536
-79.5592117,43.6970825,2537
-79.5120697,43.7565994,2538
-79.3165054,43.6713829,2539
-79.4281464,43.7123337,2540
-79.4785004,43.7279778,2541
-79.2379227,43.7453041,2542
-79.2994995,43.8022041,2543
-79.3606491,43.7867317,2544
-79.376503,43.6664314,2545
-79.4382401,43.7302818,2546
-79.3645477,43.791996,2547
-79.3308029,43.6844749,2548
-79.4134979,43.6507835,2549
-79.2698059,43.7110825,2550
-79.4089584,43.6562309,2551
-79.3507309,43.7854195,2552
-79.4505081,43.720665,2553
-79.3409805,43.7376976,2554
-79.3572998,43.781662,2555
-79.3930054,43.640564,2556
-79.5096588,43.6013718,2557
-79.2262497,43.7622032,2558
-79.4388351,43.7318878,2559
-79.3858566,43.6679993,2560
-79.208992,43.7451553,2561
-79.3106537,43.7083473,2562
-79.5141373,43.6592293,2563
-79.1833801,43.7704277,2564
-79.5252991,43.679287,2565
-79.4617767,43.6887054,2566
-79.587677,43.6661034,2567
-79.4457779,43.790062,2568
-79.3034058,43.7467461,2569
-79.4446793,43.6977348,2570
-79.3602371,43.7028351,2571
-79.3651428,43.7645378,2572
-79.4912186,43.6865997,2573
-79.5055618,43.7548447,2574
-79.4685974,43.6356888,2575
-79.3233414,43.7423477,2576
-79.3899002,43.6778564,2577
-79.2760468,43.7859306,2578
-79.5873032,43.689518,2579
-79.3014603,43.7096329,2580
-79.5327911,43.7494888,2581
-79.3634567,43.7917213,2582
-79.4910812,43.7246208,2583
-79.3741455,43.6492653,2584
-79.377388,43.6610031,2585
-79.4039841,43.7188988,2586
-79.3917084,43.782917,2587
-79.4837036,43.726284,2588
-79.2287674,43.7990913,2589
-79.2266846,43.8051834,2590
-79.4623642,43.6634979,2591
-79.5587845,43.7485619,2592
-79.2683411,43.8142586,2593
-79.3054657,43.6790276,2594
-79.5082703,43.6594391,2595
-79.2681274,43.7506104,2596
-79.4945602,43.6619911,2597
-79.3215714,43.8123322,2598
-79.5827103,43.7444992,2599
-79.4459915,43.7290611,2600
-79.5609207,43.6384354,2601
-79.3204041,43.7758904,2602
-79.3965454,43.7982864,2603
-79.3097839,43.7383575,2604
-79.2735291,43.8124199,2605
-79.2750854,43.7363243,2606
-79.3029327,43.7597313,2607
-79.4768524,43.6889153,2608
-79.3164749,43.6829681,2609
-79.5341949,43.7698059,2610
-79.4375229,43.7514954,2611
-79.4386673,43.659214,2612
-79.2108078,43.7610931,2613
-79.4612579,43.69067,2614
-79.4211884,43.709156,2615
-79.33461,43.7553139,2616
-79.3796234,43.7670784,2617
-79.5677795,43.6741791,2618
-79.5684357,43.6757164,2619
-79.5894241,43.7320251,2620
-79.4341736,43.7292175,2621
-79.5026321,43.626339,2622
-79.3013458,43.7929878,2623
-79.2484055,43.7082901,2624
-79.3909149,43.779377,2625
-79.3603745,43.7977676,2626
-79.1577301,43.8012619,2627
-79.5217361,43.7754745,2628
-79.3444061,43.7342873,2629
-79.3946228,43.6444244,2630
-79.4839172,43.6564369,2631
-79.38414,43.7628059,2632
-79.3138809,43.7921829,2633
-79.2167664,43.8179665,2634
-79.5449524,43.590519,2635
-79.306839,43.7654762,2636
-79.4600143,43.6741982,2637
-79.4310913,43.7250137,2638
-79.4082642,43.674614,2639
-79.3836212,43.7200317,2640
-79.273819,43.7038498,2641
-79.2247086,43.757843,2642
-79.3675995,43.6563683,2643
-79.5769119,43.6339798,2644
-79.3960419,43.7444954,2645
-79.3722687,43.6931953,2646
-79.4360046,43.7451668,2647
-79.6030884,43.7341728,2648
-79.3905258,43.6450119,2649
-79.3840561,43.6564369,2650
-79.4486389,43.6767349,2651
-79.4043274,43.719986,2652
-79.4055481,43.6837807,2653
-79.5607147,43.6967163,2654
-79.3815842,43.6579094,2655
-79.3907928,43.6491318,2656
-79.3110123,43.7079086,2657
-79.366951,43.6565018,2658
-79.5039444,43.7327728,2659
-79.5372009,43.6460152,2660
-79.1862488,43.7503738,2661
-79.2331543,43.8004112,2662
-79.2579346,43.6963806,2663
-79.4157333,43.6959648,2664
-79.4790878,43.6505051,2665
-79.4015961,43.7219734,2666
-79.4172134,43.6638374,2667
-79.4258957,43.7364082,2668
-79.2200165,43.775898,2669
-79.3843079,43.7189102,2670
-79.3320084,43.6574783,2671
-79.4989319,43.6699982,2672
-79.4524231,43.6655006,2673
-79.4178085,43.6819267,2674
-79.2229385,43.7647667,2675
-79.2762985,43.7921677,2676
-79.1801834,43.7697639,2677
-79.4557953,43.6703377,2678
-79.3943558,43.7237091,2679
-79.4614334,43.7643509,2680
-79.2650528,43.7515259,2681
-79.249176,43.7191925,2682
-79.6178741,43.7350426,2683
-79.3789825,43.6516953,2684
-79.343689,43.7464676,2685
-79.3399124,43.776062,2686
-79.4177628,43.6685829,2687
-79.5165024,43.7627716,2688
-79.3452759,43.734642,2689
-79.4109573,43.7040863,2690
-79.3532181,43.6697083,2691
-79.4155731,43.7797699,2692
-79.4382248,43.6480064,2693
-79.3445206,43.6781464,2694
-79.4008255,43.6443062,2695
-79.2484894,43.791851,2696
-79.3105392,43.7731094,2697
-79.4730682,43.6767921,2698
-79.493187,43.6248093,2699
-79.4730911,43.6963425,2700
-79.5525818,43.6863518,2701
-79.259552,43.6986618,2702
-79.2969818,43.6912689,2703
-79.4010544,43.6659393,2704
-79.3959656,43.6478081,2705
-79.3957443,43.6377716,2706
-79.2799988,43.7161064,2707
-79.2702637,43.7865524,2708
-79.4698715,43.7241135,2709
-79.3482895,43.6969643,2710
-79.5023804,43.6975975,2711
-79.5508881,43.6771812,2712
-79.5213547,43.7417488,2713
-79.265625,43.7815094,2714
-79.6044464,43.7517548,2715
-79.3182907,43.7261391,2716
-79.314537,43.8162079,2717
-79.2980194,43.6704636,2718
-79.3944092,43.7813034,2719
-79.5160294,43.5983887,2720
-79.4322586,43.6517258,2721
-79.3723221,43.6713562,2722
-79.4255295,43.754776,2723
-79.3265533,43.7177429,2724
-79.6099167,43.7341003,2725
-79.3494568,43.666153,2726
-79.3414001,43.6578789,2727
-79.3220444,43.8193588,2728
-79.4273758,43.6389618,2729
-79.1405182,43.7887344,2730
-79.5325394,43.6559334,2731
-79.4306107,43.6346245,2732
-79.4007111,43.6547699,2733
-79.4611588,43.7610168,2734
